rMATs_id	group_id	reference_id	unified_event_id	motif_id	upstream_ref	upstream_var	exon_ref	exon_var	downstream_ref	downstream_var
TIA1_HepG2|28332_SE	8424	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.0579225604463538	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	17170	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03807942393234853	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	17170	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.0585912433733462	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	13062	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03823912599649404	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	13062	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.05875094543749171	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	16180	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03857229533118911	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	16180	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.05908411477218678	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	27265	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.0318273862193017	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	27265	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.05233920566029937	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	107	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03212226634448356	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	107	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.05263408578548123	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	23340	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03928346896448076	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	23340	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.05979528840547843	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	28245	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03296537269359234	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	28245	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.05347719213459001	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	14996	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.032295920771527875	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	14996	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.052807740212525545	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	22038	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.04039513130065231	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	22038	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.06090695074164998	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	21538	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.05392762994368283	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	21538	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.0744394493846805	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	20664	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03764854768446568	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	20664	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.05816036712546335	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	14816	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.05613377698854194	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	14816	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.07664559642953961	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	27815	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03854579968379923	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	27815	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.0590576191247969	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	30327	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.07918358815843973	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	30327	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.0996954075994374	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	31400	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.04015359202990609	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	31400	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.06066541147090376	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	19724	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03989830413102524	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	19724	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.06041012357202291	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	24925	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.061127395527801553	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	24925	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.08163921496879922	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	27698	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.04017259769190007	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	27698	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.06068441713289774	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	2075	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.04664410252642526	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	2075	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.06715592196742293	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	30035	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03363977426030473	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	30035	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.0541515937013024	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	7743	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.032055443034348485	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	7743	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.052567262475346155	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	25831	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03159981485640273	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	27270	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03766714264933668	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	27270	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.05817896209033435	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	2573	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.038078549632860614	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	2573	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.058590369073858284	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	23458	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03262932164393462	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	23458	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.053141141084932286	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	16684	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03998978266916353	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	16684	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.0605016021101612	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	23178	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03741236757549515	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	23178	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.05792418701649282	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	27007	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.04245819153900854	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	27007	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.06297001098000621	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	28252	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.034187172819724054	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	28252	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.054698992260721724	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	11907	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.04023454053655584	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	11907	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.06074635997755351	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	7709	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03842454354893832	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	7709	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.058936362989935986	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	398	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.038346012542785246	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	398	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.058857831983782916	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	28621	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03412174889811226	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	28621	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.05463356833910993	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	29219	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03148982215347118	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	29219	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.05200164159446885	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	24920	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03187086635687919	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	24920	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.05238268579787686	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	15925	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.039307043383228546	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	15925	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.059818862824226215	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	30441	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.048065941329252126	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	30441	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.0685777607702498	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	11753	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03733473183161706	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	11753	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.05784655127261473	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	17780	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03749837997780148	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	17780	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.05801019941879915	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	9559	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03730523142609954	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	9559	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.05781705086709721	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	28929	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.040034545850584635	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	28929	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.060546365291582305	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	22973	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03970809752498994	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	22973	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.06021991696598761	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	7195	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03976771144219171	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	7195	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.06027953088318938	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	20604	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.038296153789200815	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	20604	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.058807973230198485	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	12008	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.033744766416386796	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	12008	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.054256585857384465	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	8640	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.04608150790998522	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	8640	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.06659332735098289	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	10067	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03574707790751219	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	10067	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.05625889734850986	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	6622	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.04720904857979846	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	6622	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.06772086802079613	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	7204	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.039642495242969034	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	7204	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.0601543146839667	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	18491	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.038279663003475406	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	18491	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.058791482444473075	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	10422	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03845930017531529	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	10422	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.05897111961631296	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	14753	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.04032216875800643	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	14753	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.060833988199004096	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	16594	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03545483041227371	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	16594	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.05596664985327138	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	14786	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.037284490727611086	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	14786	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.057796310168608755	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	14312	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03808425815575234	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	14312	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.05859607759675001	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	15545	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.032930632987355324	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	15545	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.05344245242835299	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	24395	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03826593114269983	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	24395	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.0587777505836975	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	16810	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03760957544634991	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	16810	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.05812139488734758	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	19250	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03807593705794332	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	19250	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.05858775649894099	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	16835	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03829045679533394	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	16835	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.05880227623633161	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	14661	398	398;SE:398:44-212:305-1004:+	TIA1	0.038346012542785246	0.03511888226136861	0.06336104813664356	0.06336104813664356	0.005334743233348149	0.005334743233348149
TIA1_HepG2|28332_SE	14661	398	398;SE:398:44-250:305-1004:+	TIA1	0.058857831983782916	0.05563070170236628	0.04284922869564589	0.04284922869564589	0.005334743233348149	0.005334743233348149
RBFOX2_HepG2|22448_SE	337	685	685;SE:685:44-205:249-1004:+	RBFOX2	6.5270598998631216e-06	6.5270598998631216e-06	0.0008087191229640479	0.0008087191229640479	0.04110383076478057	0.05011132237531266
RBFOX2_HepG2|22448_SE	24039	685	685;SE:685:44-205:249-1004:+	RBFOX2	6.5270598998631216e-06	6.5270598998631216e-06	0.0008087191229640479	0.0008087191229640479	0.04110383076478057	0.04109486909438222
RBFOX2_HepG2|22448_SE	14807	685	685;SE:685:44-205:249-1004:+	RBFOX2	6.5270598998631216e-06	6.5270598998631216e-06	0.0008087191229640479	0.0008087191229640479	0.04110383076478057	0.056155718157638736
RBFOX2_HepG2|22448_SE	9801	685	685;SE:685:44-205:249-1004:+	RBFOX2	6.5270598998631216e-06	6.5270598998631216e-06	0.0008087191229640479	0.0008087191229640479	0.04110383076478057	0.04110121792186199
RBFOX2_HepG2|22448_SE	14514	685	685;SE:685:44-205:249-1004:+	RBFOX2	6.5270598998631216e-06	6.5270598998631216e-06	0.0008087191229640479	0.0008087191229640479	0.04110383076478057	0.04056235608875846
RBFOX2_HepG2|22448_SE	19637	685	685;SE:685:44-205:249-1004:+	RBFOX2	6.5270598998631216e-06	6.5270598998631216e-06	0.0008087191229640479	0.0008087191229640479	0.04110383076478057	0.04047615548686916
RBFOX2_HepG2|22448_SE	32940	685	685;SE:685:44-205:249-1004:+	RBFOX2	6.5270598998631216e-06	6.5270598998631216e-06	0.0008087191229640479	0.0008087191229640479	0.04110383076478057	0.04048659680352471
